Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:36:26.3124,190,292,394,101,92,91,108,106,283,201,50
2019-9-12 8:36:26.68827,190,292,394,101,92,91,108,106,283,201,50
2019-9-12 8:36:26.140313,190,292,394,101,92,91,108,106,283,201,50
2019-9-12 8:36:26.213153,191,293,395,102,93,92,109,107,284,202,50
2019-9-12 8:36:26.287301,191,293,395,102,93,92,109,107,284,202,50
2019-9-12 8:36:26.346187,191,293,395,102,93,92,109,107,284,202,50
2019-9-12 8:36:26.409958,191,293,395,102,93,92,109,107,284,202,50
2019-9-12 8:36:26.477676,191,293,395,102,93,92,109,107,284,202,50
2019-9-12 8:36:26.542844,191,293,395,102,93,92,109,107,284,202,50
2019-9-12 8:36:26.609684,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:26.675393,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:26.741119,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:26.806848,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:26.872681,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:26.938970,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:27.12802,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:27.75735,192,294,396,103,94,93,110,108,285,203,50
2019-9-12 8:36:27.141767,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.207656,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.273328,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.340260,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.405812,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.471460,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.537331,193,295,397,104,95,94,111,109,286,204,50
2019-9-12 8:36:27.603223,193,295,397,104,95,94,112,110,287,205,50
2019-9-12 8:36:27.669278,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:27.735961,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:27.800787,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:27.868067,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:27.933976,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:27.999493,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:28.69627,194,296,398,105,96,95,112,110,287,205,50
2019-9-12 8:36:28.135753,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.200897,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.269799,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.336530,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.402773,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.467729,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.534039,195,297,399,106,97,96,113,111,288,206,50
2019-9-12 8:36:28.600056,195,297,399,106,97,96,114,112,289,207,50
2019-9-12 8:36:28.666364,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:28.733719,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:28.800260,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:28.865415,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:28.930723,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:28.996661,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:29.62913,196,298,400,107,98,97,114,112,289,207,50
2019-9-12 8:36:29.128193,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.194487,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.260061,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.326092,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.392200,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.458051,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.525008,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.590857,197,299,401,108,99,98,115,113,290,208,50
2019-9-12 8:36:29.659002,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:29.724811,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:29.791036,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:29.856374,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:29.922147,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:29.988549,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:30.53736,198,300,402,109,100,99,116,114,291,209,50
2019-9-12 8:36:30.120744,198,300,402,109,100,99,117,115,292,210,50
2019-9-12 8:36:30.186419,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.260255,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.319335,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.386406,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.452202,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.517968,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.586190,199,301,403,110,101,100,117,115,292,210,50
2019-9-12 8:36:30.652423,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:30.716874,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:30.782955,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:30.849856,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:30.916719,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:30.981225,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:31.48499,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:31.113957,200,302,404,111,102,101,118,116,293,211,50
2019-9-12 8:36:31.181480,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.245709,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.311198,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.377689,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.443305,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.508985,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.574776,201,303,405,112,103,102,119,117,294,212,50
2019-9-12 8:36:31.641611,201,303,405,112,103,102,120,118,295,213,50
2019-9-12 8:36:31.706623,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:31.772348,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:31.842248,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:31.907705,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:31.973758,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:32.41751,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:32.109460,202,304,406,113,104,103,120,118,295,213,50
2019-9-12 8:36:32.174866,203,305,407,114,105,104,121,119,296,214,50
2019-9-12 8:36:32.253358,203,305,407,114,105,104,121,119,296,214,50
2019-9-12 8:36:32.317878,203,305,407,114,105,104,121,119,296,214,50
2019-9-12 8:36:32.383793,203,305,407,114,105,104,121,119,296,214,50
2019-9-12 8:36:32.449660,203,305,407,114,105,104,121,119,296,214,50
2019-9-12 8:36:32.515302,203,305,407,114,105,104,121,119,296,214,50
2019-9-12 8:36:32.580928,203,305,407,114,105,104,121,119,296,214,50
