Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:38.972805,284,395,505,245,236,235,252,250,427,345,50
2019-9-12 8:37:39.38436,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.104774,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.170667,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.237407,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.303239,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.371206,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.435852,284,395,505,246,237,236,253,251,428,346,50
2019-9-12 8:37:39.500689,284,395,505,246,237,236,254,252,429,347,50
2019-9-12 8:37:39.566740,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:39.633947,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:39.699252,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:39.765047,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:39.832615,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:39.897568,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:39.966199,284,395,505,247,238,237,254,252,429,347,50
2019-9-12 8:37:40.31750,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.98209,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.163408,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.230437,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.296428,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.362514,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.429178,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.494552,284,395,505,248,239,238,255,253,430,348,50
2019-9-12 8:37:40.561783,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:40.627759,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:40.693685,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:40.760707,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:40.826355,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:40.891811,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:40.957539,284,395,505,249,240,239,256,254,431,349,50
2019-9-12 8:37:41.24391,284,395,505,249,240,239,257,255,432,350,50
2019-9-12 8:37:41.89424,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.155924,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.221691,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.288477,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.352917,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.420672,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.485638,284,395,505,250,241,240,257,255,432,350,50
2019-9-12 8:37:41.551158,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:41.617350,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:41.685000,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:41.750415,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:41.815591,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:41.881253,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:41.948269,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:42.14098,284,395,505,251,242,241,258,256,433,351,50
2019-9-12 8:37:42.80579,284,395,505,252,243,242,259,257,434,352,50
2019-9-12 8:37:42.146562,284,395,505,252,243,242,259,257,434,352,50
2019-9-12 8:37:42.213293,284,395,505,252,243,242,259,257,434,352,50
2019-9-12 8:37:42.280478,284,395,505,252,243,242,259,257,434,352,50
2019-9-12 8:37:42.346416,284,395,505,252,243,242,259,257,434,352,50
