Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:25.695981,284,395,505,219,210,209,226,224,401,319,50
2019-9-12 8:37:25.761706,284,395,505,219,210,209,226,224,401,319,50
2019-9-12 8:37:25.827696,284,395,505,219,210,209,226,224,401,319,50
2019-9-12 8:37:25.894099,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:25.959232,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:26.25171,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:26.91788,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:26.157799,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:26.224241,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:26.293597,284,395,505,220,211,210,227,225,402,320,50
2019-9-12 8:37:26.360061,284,395,505,220,211,210,228,226,403,321,50
2019-9-12 8:37:26.426899,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.491804,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.557879,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.622598,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.692142,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.758408,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.824209,284,395,505,221,212,211,228,226,403,321,50
2019-9-12 8:37:26.890341,284,395,505,222,213,212,229,227,404,322,50
2019-9-12 8:37:26.956783,284,395,505,222,213,212,229,227,404,322,50
2019-9-12 8:37:27.22359,284,395,505,222,213,212,229,227,404,322,50
2019-9-12 8:37:27.88225,284,395,505,222,213,212,229,227,404,322,50
2019-9-12 8:37:27.154758,284,395,505,222,213,212,229,227,404,322,50
2019-9-12 8:37:27.220668,284,395,505,222,213,212,229,227,404,322,50
2019-9-12 8:37:27.286239,284,395,505,222,213,212,229,227,404,322,50
