Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:52.282323,284,395,505,272,263,262,279,277,454,372,50
2019-9-12 8:37:52.348660,284,395,505,272,263,262,279,277,454,372,50
2019-9-12 8:37:52.414173,284,395,505,272,263,262,279,277,454,372,50
2019-9-12 8:37:52.479526,284,395,505,272,263,262,279,277,454,372,50
2019-9-12 8:37:52.546108,284,395,505,272,263,262,279,277,454,372,50
2019-9-12 8:37:52.613389,284,395,505,272,263,262,279,277,454,372,50
2019-9-12 8:37:52.680051,284,395,505,272,263,262,280,278,455,373,50
2019-9-12 8:37:52.748228,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:52.813809,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:52.883530,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:52.947398,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:53.13195,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:53.79011,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:53.145699,284,395,505,273,264,263,280,278,455,373,50
2019-9-12 8:37:53.211613,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.281149,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.346658,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.412797,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.479025,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.544320,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.610669,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.675833,284,395,505,274,265,264,281,279,456,374,50
2019-9-12 8:37:53.741895,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:53.808702,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:53.873447,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:53.939393,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:54.5073,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:54.71340,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:54.136764,284,395,505,275,266,265,282,280,457,375,50
2019-9-12 8:37:54.205248,284,395,505,275,266,265,283,281,458,376,50
2019-9-12 8:37:54.270493,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.337181,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.404028,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.470872,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.537204,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.602417,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.668430,284,395,505,276,267,266,283,281,458,376,50
2019-9-12 8:37:54.734170,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:54.800836,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:54.869000,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:54.935255,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:55.375,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:55.67132,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:55.134193,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:55.201408,284,395,505,277,268,267,284,282,459,377,50
2019-9-12 8:37:55.267336,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.332294,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.398445,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.465162,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.531236,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.597000,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.663501,284,395,505,278,269,268,285,283,460,378,50
2019-9-12 8:37:55.729845,284,395,505,278,269,268,286,284,461,379,50
2019-9-12 8:37:55.794999,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:55.860927,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:55.926250,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:55.991669,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:56.57538,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:56.123241,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:56.189077,284,395,505,279,270,269,286,284,461,379,50
2019-9-12 8:37:56.255801,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.320684,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.386520,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.452980,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.522244,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.586985,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.652958,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.719141,284,395,505,280,271,270,287,285,462,380,50
2019-9-12 8:37:56.784495,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:56.856302,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:56.923242,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:56.989474,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:57.55258,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:57.120844,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:57.186387,284,395,505,281,272,271,288,286,463,381,50
2019-9-12 8:37:57.252294,284,395,505,281,272,271,289,287,464,382,50
2019-9-12 8:37:57.320594,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.386023,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.451931,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.517470,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.587456,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.653813,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.719081,284,395,505,282,273,272,289,287,464,382,50
2019-9-12 8:37:57.785747,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:57.851225,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:57.920821,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:57.999663,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:58.67567,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:58.133328,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:58.202340,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:58.263173,284,395,505,283,274,273,290,288,465,383,50
2019-9-12 8:37:58.329444,284,395,505,284,275,274,291,289,466,384,50
2019-9-12 8:37:58.395614,284,395,505,284,275,274,291,289,466,384,50
2019-9-12 8:37:58.461805,284,395,505,284,275,274,291,289,466,384,50
2019-9-12 8:37:58.530003,284,395,505,284,275,274,291,289,466,384,50
2019-9-12 8:37:58.596285,284,395,505,284,275,274,291,289,466,384,50
2019-9-12 8:37:58.660991,284,395,505,284,275,274,291,289,466,384,50
