Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:32.334083,284,395,505,232,223,222,239,237,414,332,50
2019-9-12 8:37:32.398803,284,395,505,232,223,222,239,237,414,332,50
2019-9-12 8:37:32.464555,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.530619,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.596906,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.662476,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.727925,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.793645,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.860752,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.927483,284,395,505,233,224,223,240,238,415,333,50
2019-9-12 8:37:32.992169,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.57809,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.123766,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.189567,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.258088,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.332600,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.397594,284,395,505,234,225,224,241,239,416,334,50
2019-9-12 8:37:33.463325,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.529411,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.594832,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.661518,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.726589,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.793489,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.859252,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.925191,284,395,505,235,226,225,242,240,417,335,50
2019-9-12 8:37:33.991685,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.71209,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.136366,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.212102,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.275276,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.340886,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.406861,284,395,505,236,227,226,243,241,418,336,50
2019-9-12 8:37:34.473793,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.540365,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.606258,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.672653,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.737917,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.803643,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.870526,284,395,505,237,228,227,244,242,419,337,50
2019-9-12 8:37:34.935714,284,395,505,237,228,227,245,243,420,338,50
2019-9-12 8:37:35.1583,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.67414,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.133322,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.199307,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.265008,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.330182,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.397660,284,395,505,238,229,228,245,243,420,338,50
2019-9-12 8:37:35.462963,284,395,505,238,229,228,246,244,421,339,50
2019-9-12 8:37:35.529200,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.594680,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.660667,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.726375,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.792213,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.858093,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.925968,284,395,505,239,230,229,246,244,421,339,50
2019-9-12 8:37:35.991783,284,395,505,239,230,229,247,245,422,340,50
2019-9-12 8:37:36.57507,284,395,505,240,231,230,247,245,422,340,50
2019-9-12 8:37:36.124455,284,395,505,240,231,230,247,245,422,340,50
2019-9-12 8:37:36.190223,284,395,505,240,231,230,247,245,422,340,50
2019-9-12 8:37:36.255731,284,395,505,240,231,230,247,245,422,340,50
2019-9-12 8:37:36.321889,284,395,505,240,231,230,247,245,422,340,50
2019-9-12 8:37:36.388590,284,395,505,240,231,230,247,245,422,340,50
2019-9-12 8:37:36.455269,284,395,505,240,231,230,248,246,423,341,50
2019-9-12 8:37:36.521340,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.586946,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.652876,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.719036,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.784760,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.850319,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.916058,284,395,505,241,232,231,248,246,423,341,50
2019-9-12 8:37:36.981866,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.47748,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.116207,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.181627,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.247115,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.313155,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.378987,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.444743,284,395,505,242,233,232,249,247,424,342,50
2019-9-12 8:37:37.510488,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.576653,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.642412,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.709064,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.774875,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.842003,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.907602,284,395,505,243,234,233,250,248,425,343,50
2019-9-12 8:37:37.973397,284,395,505,243,234,233,251,249,426,344,50
2019-9-12 8:37:38.39219,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.105118,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.171749,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.237612,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.303345,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.369150,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.435432,284,395,505,244,235,234,251,249,426,344,50
2019-9-12 8:37:38.501261,284,395,505,244,235,234,252,250,427,345,50
2019-9-12 8:37:38.569035,284,395,505,245,236,235,252,250,427,345,50
2019-9-12 8:37:38.633723,284,395,505,245,236,235,252,250,427,345,50
2019-9-12 8:37:38.702488,284,395,505,245,236,235,252,250,427,345,50
2019-9-12 8:37:38.767221,284,395,505,245,236,235,252,250,427,345,50
2019-9-12 8:37:38.833070,284,395,505,245,236,235,252,250,427,345,50
2019-9-12 8:37:38.898879,284,395,505,245,236,235,252,250,427,345,50
