Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:38:5.563215,284,395,505,298,289,288,305,303,480,398,50
2019-9-12 8:38:5.629695,284,395,505,298,289,288,305,303,480,398,50
2019-9-12 8:38:5.695608,284,395,505,298,289,288,305,303,480,398,50
2019-9-12 8:38:5.760613,284,395,505,298,289,288,305,303,480,398,50
2019-9-12 8:38:5.835612,284,395,505,298,289,288,305,303,480,398,50
2019-9-12 8:38:5.901999,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:5.966523,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:6.32125,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:6.99592,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:6.165618,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:6.230539,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:6.296362,284,395,505,299,290,289,306,304,481,399,50
2019-9-12 8:38:6.362061,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.428613,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.495829,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.564446,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.629995,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.696191,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.765146,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.829576,284,395,505,300,291,290,307,305,482,400,50
2019-9-12 8:38:6.895033,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:6.962100,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:7.28208,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:7.94069,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:7.160292,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:7.226261,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:7.292891,284,395,505,301,292,291,308,306,483,401,50
2019-9-12 8:38:7.360677,284,395,505,301,292,291,309,307,484,402,50
2019-9-12 8:38:7.425521,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.491160,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.557902,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.622889,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.687943,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.753597,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.819065,284,395,505,302,293,292,309,307,484,402,50
2019-9-12 8:38:7.885043,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:7.950836,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.14950,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.80511,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.145919,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.212805,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.278597,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.343735,284,395,505,303,294,293,310,308,485,403,50
2019-9-12 8:38:8.408894,284,395,505,304,295,294,311,309,486,404,50
