Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 2:54:19.500383,11976,12078,12180,11887,11878,11877,11894,11892,12069,11987,50
2019-9-12 2:54:19.566333,11976,12078,12180,11887,11878,11877,11894,11892,12069,11987,50
2019-9-12 2:54:19.631973,11976,12078,12180,11887,11878,11877,11895,11893,12070,11988,50
2019-9-12 2:54:19.698910,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:19.763621,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:19.829593,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:19.895579,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:19.961296,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:20.28263,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:20.92996,11977,12079,12181,11888,11879,11878,11895,11893,12070,11988,50
2019-9-12 2:54:20.159382,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.224520,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.290829,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.356086,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.421167,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.490240,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.563539,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.631718,11978,12080,12182,11889,11880,11879,11896,11894,12071,11989,50
2019-9-12 2:54:20.700551,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:20.767321,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:20.832234,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:20.898007,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:20.967783,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:21.37626,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:21.103986,11979,12081,12183,11890,11881,11880,11897,11895,12072,11990,50
2019-9-12 2:54:21.171360,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.237058,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.303055,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.371916,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.437550,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.505329,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.579586,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.645613,11980,12082,12184,11891,11882,11881,11898,11896,12073,11991,50
2019-9-12 2:54:21.711339,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:21.777199,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:21.848384,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:21.913983,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:21.983106,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:22.48908,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:22.115568,11981,12083,12185,11892,11883,11882,11899,11897,12074,11992,50
2019-9-12 2:54:22.180669,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.255440,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.329292,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.403231,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.468937,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.535019,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.614813,11982,12084,12186,11893,11884,11883,11900,11898,12075,11993,50
2019-9-12 2:54:22.680746,11982,12084,12186,11893,11884,11883,11901,11899,12076,11994,50
2019-9-12 2:54:22.746241,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:22.814638,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:22.879797,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:22.945593,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:23.13276,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:23.78212,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:23.144054,11983,12085,12187,11894,11885,11884,11901,11899,12076,11994,50
2019-9-12 2:54:23.209790,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.278727,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.344950,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.411704,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.477135,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.543001,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.609219,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.680084,11984,12086,12188,11895,11886,11885,11902,11900,12077,11995,50
2019-9-12 2:54:23.745816,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:23.811871,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:23.878193,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:23.950894,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:24.16690,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:24.82670,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:24.152253,11985,12087,12189,11896,11887,11886,11903,11901,12078,11996,50
2019-9-12 2:54:24.220247,11986,12088,12190,11897,11888,11887,11904,11902,12079,11997,50
