Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 2:53:52.676561,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
2019-9-12 2:53:52.742475,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
2019-9-12 2:53:52.808354,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:52.874067,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:52.940051,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:53.5677,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:53.73525,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:53.137226,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:53.204495,11924,12026,12128,11835,11826,11825,11842,11840,12017,11935,50
2019-9-12 2:53:53.269124,11924,12026,12128,11835,11826,11825,11843,11841,12018,11936,50
2019-9-12 2:53:53.335636,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.400495,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.466385,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.532216,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.598272,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.667248,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.733059,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.827736,11925,12027,12129,11836,11827,11826,11843,11841,12018,11936,50
2019-9-12 2:53:53.892838,11926,12028,12130,11837,11828,11827,11844,11842,12019,11937,50
2019-9-12 2:53:53.963951,11926,12028,12130,11837,11828,11827,11844,11842,12019,11937,50
2019-9-12 2:53:54.29741,11926,12028,12130,11837,11828,11827,11844,11842,12019,11937,50
2019-9-12 2:53:54.95099,11926,12028,12130,11837,11828,11827,11844,11842,12019,11937,50
2019-9-12 2:53:54.161243,11926,12028,12130,11837,11828,11827,11844,11842,12019,11937,50
2019-9-12 2:53:54.227087,11926,12028,12130,11837,11828,11827,11844,11842,12019,11937,50
