Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:19.55991,284,397,499,206,197,196,213,211,388,306,50
2019-9-12 8:37:19.121752,284,397,499,206,197,196,213,211,388,306,50
2019-9-12 8:37:19.187591,284,397,499,206,197,196,213,211,388,306,50
2019-9-12 8:37:19.253375,284,397,499,206,197,196,214,212,389,307,50
2019-9-12 8:37:19.319381,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.385516,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.451299,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.518025,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.582958,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.648584,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.714650,284,398,500,207,198,197,214,212,389,307,50
2019-9-12 8:37:19.780095,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:19.845482,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:19.911901,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:19.982129,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:20.50714,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:20.118300,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:20.191051,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:20.264854,284,399,501,208,199,198,215,213,390,308,50
2019-9-12 8:37:20.330184,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.402451,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.467679,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.533774,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.599561,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.676249,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.746156,284,400,502,209,200,199,216,214,391,309,50
2019-9-12 8:37:20.812238,284,401,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:20.878250,284,401,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:20.943416,284,401,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:21.8700,284,401,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:21.75606,284,401,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:21.144521,284,401,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:21.210063,284,395,503,210,201,200,217,215,392,310,50
2019-9-12 8:37:21.277375,284,395,503,210,201,200,218,216,393,311,50
2019-9-12 8:37:21.342782,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.408760,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.476220,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.540310,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.606181,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.672710,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.738258,284,395,504,211,202,201,218,216,393,311,50
2019-9-12 8:37:21.803715,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:21.870040,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:21.936601,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:22.2257,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:22.69079,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:22.135713,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:22.200583,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:22.266635,284,395,505,212,203,202,219,217,394,312,50
2019-9-12 8:37:22.333102,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.399922,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.466512,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.531788,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.597769,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.663297,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.730414,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.795183,284,395,506,213,204,203,220,218,395,313,50
2019-9-12 8:37:22.860929,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:22.926728,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:22.992512,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:23.58312,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:23.124447,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:23.190215,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:23.256103,284,395,507,214,205,204,221,219,396,314,50
2019-9-12 8:37:23.325200,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.390173,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.455613,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.521622,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.587046,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.652656,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.720033,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.785444,284,395,508,215,206,205,222,220,397,315,50
2019-9-12 8:37:23.852100,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:23.918118,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:23.983724,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:24.49900,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:24.116000,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:24.181419,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:24.247390,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:24.313194,284,395,509,216,207,206,223,221,398,316,50
2019-9-12 8:37:24.378933,284,395,510,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.446723,284,395,510,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.510493,284,395,505,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.576300,284,395,505,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.642243,284,395,505,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.709482,284,395,505,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.774262,284,395,505,217,208,207,224,222,399,317,50
2019-9-12 8:37:24.839603,284,395,505,217,208,207,225,223,400,318,50
