Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,kVA L1,kVA L2,kVA L3,Power factor L1,Power factor L2,Power factor L3
2019-9-30 15:43:33.878878,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:33.918119,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:33.958096,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:33.997096,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.33967,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.73227,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.111358,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.149750,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.187346,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.225116,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.263127,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.301108,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.340151,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.378961,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.417117,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.454899,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.493128,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.532070,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.570969,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.610982,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.650936,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.690106,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.729491,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.769718,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.809604,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.849719,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.889550,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.929591,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:34.969583,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.9578,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.48118,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.87134,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.126103,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.165120,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.204215,235,235,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.242937,235,235,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.282146,235,235,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.321019,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.360235,235,235,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.398956,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.438077,235,235,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.477136,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-9-30 15:43:35.516326,235,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
