Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,kVA L1,kVA L2,kVA L3,Power factor L1,Power factor L2,Power factor L3
2019-9-30 15:38:52.553700,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.593849,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.633668,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.673708,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.713698,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.753839,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.793831,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.833694,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.873692,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.913697,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.953706,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:52.993857,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:53.33639,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:53.73684,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
