Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,kVA L1,kVA L2,kVA L3,Power factor L1,Power factor L2,Power factor L3
2019-9-30 15:38:48.557002,231,231,231,667,647,656,146,-10,146,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.597041,231,231,232,667,647,654,146,-10,147,-998,0,-155,149,151,2,-7,-4,155,150,152,1000,-999,1000,
2019-9-30 15:38:48.637844,231,231,231,667,645,654,146,-10,147,-998,0,-155,149,151,2,-7,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.677204,231,231,231,667,645,654,146,-10,146,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.717362,231,231,231,667,647,654,146,-10,147,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.757019,231,231,231,667,645,654,146,-10,147,-998,0,-155,149,151,2,-7,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.797547,231,231,231,667,647,656,146,-10,147,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.837232,231,231,232,667,647,654,146,-10,146,-998,0,-155,149,151,2,-8,-4,155,149,152,1000,-999,1000,
2019-9-30 15:38:48.877230,231,231,231,667,647,654,146,-10,147,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.918534,231,231,231,667,645,656,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:48.957092,231,231,231,667,645,654,146,-10,147,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:48.997198,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.37115,231,231,231,667,645,654,146,-10,146,-998,0,-155,149,151,2,-8,-4,155,149,151,1000,-999,1000,
2019-9-30 15:38:49.76899,231,231,231,667,645,656,146,-10,146,-998,0,-154,149,152,2,-8,-4,154,149,152,1000,-999,1000,
2019-9-30 15:38:49.117491,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.157812,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.196928,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,152,1000,-999,1000,
2019-9-30 15:38:49.236967,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.277579,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.317046,231,231,232,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,152,1000,-999,1000,
2019-9-30 15:38:49.357318,231,231,231,667,645,656,146,-10,147,-998,0,-154,149,152,2,-8,-4,154,149,152,1000,-999,1000,
2019-9-30 15:38:49.395923,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.435778,231,231,231,667,645,656,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.475919,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,152,1000,-999,1000,
2019-9-30 15:38:49.515914,231,231,231,667,647,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.556110,231,231,231,667,645,656,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.596176,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.636622,231,231,231,667,645,656,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,152,1000,-999,1000,
2019-9-30 15:38:49.676246,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.716240,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.756126,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.797339,231,231,231,667,645,656,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.838511,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.876090,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.916023,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.956019,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:49.996515,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.36052,231,231,231,667,647,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.76187,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.116024,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.156007,231,231,231,667,647,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.196116,231,231,231,667,647,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.236078,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.276265,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.316006,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.356020,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,1,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.396275,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.435935,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.476126,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.516913,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.556101,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.596038,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.636372,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.676139,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.715955,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.756347,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.794827,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.834820,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-7,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.874942,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.914807,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.955059,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:50.994862,231,231,231,667,645,654,146,-10,147,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:51.34826,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:51.74823,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:51.115196,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:51.154953,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:51.194845,231,231,231,667,645,654,146,-10,146,-998,0,-154,149,151,1,-8,-4,154,149,151,1000,-999,1000,
2019-9-30 15:38:51.234812,231,231,231,665,645,654,146,-10,146,-998,0,-154,149,151,2,-8,-4,154,149,151,1000,-999,1000,
